13279, 60.048370025
13253, 63.217850096666666
13001, 63.807485392000004
13009, 57.40330032
13121, 59.60030094093138
13077, 61.5229643805
13275, 61.0793964390909
13051, 58.107800542535216
13089, 57.23076159186206
13185, 60.987535008000016
13067, 59.96136147033335
13021, 58.06203445227272
13045, 68.15929033117648
13133, 64.00038796142857
13283, 51.17692846
13227, 60.481864761666664
13171, 54.19375279333334
13213, 55.33507133875
13211, 63.600938842000005
13129, 61.98545821777778
13109, 61.876423916666674
13301, 60.34996451000001
13189, 62.749049580000005
13031, 59.076164512499986
13215, 59.0911415635849
13065, 51.86926002
13005, 62.07878981333332
13197, 55.58809889
13115, 61.481170094999996
13317, 64.793680595
13225, 60.07685771166667
13255, 60.20929150833334
13085, 60.26008398
13143, 57.872115916
13177, 56.21396362
13057, 63.36587434230769
13063, 60.96389244580001
13025, 69.29989026666667
13039, 63.729364109
13101, 66.36241937
13059, 57.65707295
13321, 59.513900037999996
13117, 55.90762934733331
13013, 60.55288445555555
13295, 58.82311136153846
13081, 55.799896534999995
13245, 58.693381360000004
13241, 68.937348334
13311, 64.69528674
13139, 55.79165496555557
13217, 65.11907346230768
13261, 64.64767292875
13153, 62.863117956956515
13073, 61.02232916700001
13285, 56.08407532
13179, 59.852487569285714
13187, 60.326919527499996
13099, 58.044632042
13223, 60.58479009157894
13079, 58.315031409999996
13135, 59.02435387437498
13299, 58.38696852777778
13233, 58.54924056833334
13097, 59.9084854555
13035, 60.90038379333333
13003, 59.04612014333333
13297, 56.76961993333334
13219, 64.415541965
13195, 63.086118758333335
13229, 67.87178451999999
13193, 66.25787542500001
13237, 59.13806128
13175, 60.50782068076923
13095, 59.47817411518517
13137, 55.705702869999996
13071, 56.63623276299999
13247, 59.936324681333325
13127, 62.02263923466667
13103, 59.330316736
13313, 61.28527884166668
13015, 57.71933286733333
13289, 62.849470190000005
13075, 62.6971228125
13111, 60.486683117999995
13161, 68.85440863000001
13305, 57.35165388666667
13173, 59.977067665
13043, 58.5452622
13131, 51.56489430000001
13113, 59.39350092050002
13087, 66.62938060142857
13033, 57.97481342333334
13107, 61.088685115
13151, 59.60407400440001
13091, 55.92791317499999
13265, 62.6404962
13017, 58.440606181999996
13221, 54.652921147499995
13207, 59.04544877200001
13271, 48.12611105
13191, 62.107610810000004
13147, 64.888433276
13069, 55.02795777666667
13267, 63.21869417800001
13257, 55.002696105999995
13239, 39.71576662
13061, 55.28208302
13145, 57.80570705800001
13251, 58.76649518400001
13149, 60.21286060333333
13287, 64.081479995
13199, 56.1212734975
13183, 61.106396526666664
13209, 56.079515346666675
13277, 57.46378665222221
13049, 55.954518664999995
13027, 67.922173598
13141, 51.670770180000005
13037, 51.651483049999996
13119, 50.559669959999994
13125, 45.35713668
13029, 58.22361355714286
13093, 60.44575029333333
13105, 54.447456176
13155, 57.98974329
13309, 59.26944781
13235, 44.40940666
13053, 56.96790025400001
13231, 65.14282710500001
13007, 60.937086015
13123, 56.657105339999994
13157, 59.66216621090909
13281, 56.784000686666666
13163, 54.0976440325
13205, 60.781134703999996
13083, 57.3428642675
13273, 58.233420079999995
13269, 65.11303305333333
13011, 61.32191881999999
13249, 47.23143996
13303, 57.85019492799999
13315, 59.90796287
13243, 55.683420424999994
13159, 64.18092043
13019, 52.63979047666666
13293, 59.34766077285715
13055, 56.81063738
13259, 54.06660435
13165, 58.378832689999996
13169, 57.93980204666667
13167, 55.344744133333336
13047, 59.981034471818184
13291, 56.798007773333346
13307, 54.484244634999996
13319, 57.52730962333334
13201, 59.856797203333336
13023, 58.90671132
13181, 56.392802175
13263, 55.655853549999996
